OBJECTID,GEOID,TotPopForeignBorn,FID_,GEOID,NAME,GEOID_Data
22236,14000US17031826202,41.700000000000003,,17031826202,8262.02,14000US17031826202
22237,14000US17031826301,69.200000000000003,,17031826301,8263.01,14000US17031826301
22238,14000US17031826303,48.700000000000003,,17031826303,8263.03,14000US17031826303
22239,14000US17031826304,30.600000000000001,,17031826304,8263.04,14000US17031826304
22240,14000US17031826401,59.200000000000003,,17031826401,8264.01,14000US17031826401
22241,14000US17031826402,30.600000000000001,,17031826402,8264.02,14000US17031826402
22242,14000US17031826500,65.799999999999997,,17031826500,8265,14000US17031826500
22243,14000US17031826600,53.399999999999999,,17031826600,8266,14000US17031826600
22244,14000US17031826700,46.700000000000003,,17031826700,8267,14000US17031826700
22245,14000US17031826800,36.399999999999999,,17031826800,8268,14000US17031826800
22246,14000US17031826901,30.199999999999999,,17031826901,8269.01,14000US17031826901
22247,14000US17031826902,58.299999999999997,,17031826902,8269.02,14000US17031826902
22248,14000US17031827000,37.700000000000003,,17031827000,8270,14000US17031827000
22249,14000US17031827100,33.299999999999997,,17031827100,8271,14000US17031827100
22250,14000US17031827200,37.000000000000000,,17031827200,8272,14000US17031827200
22251,14000US17031827300,45.000000000000000,,17031827300,8273,14000US17031827300
22252,14000US17031827400,48.600000000000001,,17031827400,8274,14000US17031827400
22253,14000US17031827500,37.100000000000001,,17031827500,8275,14000US17031827500
22254,14000US17031827600,52.600000000000001,,17031827600,8276,14000US17031827600
22255,14000US17031827700,40.600000000000001,,17031827700,8277,14000US17031827700
22256,14000US17031827801,50.600000000000001,,17031827801,8278.01,14000US17031827801
22257,14000US17031827802,48.899999999999999,,17031827802,8278.02,14000US17031827802
22258,14000US17031827804,48.799999999999997,,17031827804,8278.04,14000US17031827804
22259,14000US17031827805,65.099999999999994,,17031827805,8278.05,14000US17031827805
22260,14000US17031827901,58.299999999999997,,17031827901,8279.01,14000US17031827901
22261,14000US17031827902,32.899999999999999,,17031827902,8279.02,14000US17031827902
22262,14000US17031828000,37.299999999999997,,17031828000,8280,14000US17031828000
22263,14000US17031828100,60.299999999999997,,17031828100,8281,14000US17031828100
22264,14000US17031828201,41.600000000000001,,17031828201,8282.01,14000US17031828201
22265,14000US17031828202,40.899999999999999,,17031828202,8282.02,14000US17031828202
22266,14000US17031828300,49.299999999999997,,17031828300,8283,14000US17031828300
22267,14000US17031828401,44.799999999999997,,17031828401,8284.01,14000US17031828401
22268,14000US17031828402,35.899999999999999,,17031828402,8284.02,14000US17031828402
22269,14000US17031828503,57.700000000000003,,17031828503,8285.03,14000US17031828503
22270,14000US17031828504,54.399999999999999,,17031828504,8285.04,14000US17031828504
22271,14000US17031828505,44.399999999999999,,17031828505,8285.05,14000US17031828505
22272,14000US17031828506,40.000000000000000,,17031828506,8285.06,14000US17031828506
22273,14000US17031828601,56.700000000000003,,17031828601,8286.01,14000US17031828601
22274,14000US17031828602,58.700000000000003,,17031828602,8286.02,14000US17031828602
22275,14000US17031828701,48.100000000000001,,17031828701,8287.01,14000US17031828701
22276,14000US17031828702,57.500000000000000,,17031828702,8287.02,14000US17031828702
22277,14000US17031828801,50.000000000000000,,17031828801,8288.01,14000US17031828801
22278,14000US17031828802,47.600000000000001,,17031828802,8288.02,14000US17031828802
22279,14000US17031828900,31.800000000000001,,17031828900,8289,14000US17031828900
22280,14000US17031829000,0.000000000000000,,17031829000,8290,14000US17031829000
22281,14000US17031829100,39.700000000000003,,17031829100,8291,14000US17031829100
22282,14000US17031829200,38.700000000000003,,17031829200,8292,14000US17031829200
22283,14000US17031829301,30.899999999999999,,17031829301,8293.01,14000US17031829301
22284,14000US17031829302,40.299999999999997,,17031829302,8293.02,14000US17031829302
22285,14000US17031829401,49.500000000000000,,17031829401,8294.01,14000US17031829401
22286,14000US17031829402,55.500000000000000,,17031829402,8294.02,14000US17031829402
22287,14000US17031829500,41.799999999999997,,17031829500,8295,14000US17031829500
22288,14000US17031829600,55.200000000000003,,17031829600,8296,14000US17031829600
22289,14000US17031829700,71.400000000000006,,17031829700,8297,14000US17031829700
22290,14000US17031829800,66.099999999999994,,17031829800,8298,14000US17031829800
22291,14000US17031829901,40.899999999999999,,17031829901,8299.01,14000US17031829901
22292,14000US17031829902,38.700000000000003,,17031829902,8299.02,14000US17031829902
22293,14000US17031830001,62.700000000000003,,17031830001,8300.01,14000US17031830001
22294,14000US17031830003,50.799999999999997,,17031830003,8300.03,14000US17031830003
22295,14000US17031830004,54.799999999999997,,17031830004,8300.04,14000US17031830004
22296,14000US17031830005,66.099999999999994,,17031830005,8300.05,14000US17031830005
22297,14000US17031830006,46.799999999999997,,17031830006,8300.06,14000US17031830006
22298,14000US17031830007,54.200000000000003,,17031830007,8300.07,14000US17031830007
22299,14000US17031830008,53.000000000000000,,17031830008,8300.08,14000US17031830008
22300,14000US17031830100,50.799999999999997,,17031830100,8301,14000US17031830100
22301,14000US17031830201,40.299999999999997,,17031830201,8302.01,14000US17031830201
22302,14000US17031830202,51.100000000000001,,17031830202,8302.02,14000US17031830202
22303,14000US17031830300,61.899999999999999,,17031830300,8303,14000US17031830300
22304,14000US17031830400,42.600000000000001,,17031830400,8304,14000US17031830400
22305,14000US17031830500,40.500000000000000,,17031830500,8305,14000US17031830500
22306,14000US17031830600,33.600000000000001,,17031830600,8306,14000US17031830600
22307,14000US17031830700,41.100000000000001,,17031830700,8307,14000US17031830700
22308,14000US17031830800,35.500000000000000,,17031830800,8308,14000US17031830800
22309,14000US17031830900,36.399999999999999,,17031830900,8309,14000US17031830900
22310,14000US17031831000,40.000000000000000,,17031831000,8310,14000US17031831000
22311,14000US17031831100,46.299999999999997,,17031831100,8311,14000US17031831100
22312,14000US17031831200,41.899999999999999,,17031831200,8312,14000US17031831200
22313,14000US17031831300,38.500000000000000,,17031831300,8313,14000US17031831300
22314,14000US17031831400,50.399999999999999,,17031831400,8314,14000US17031831400
22315,14000US17031831500,39.500000000000000,,17031831500,8315,14000US17031831500
22316,14000US17031831600,44.600000000000001,,17031831600,8316,14000US17031831600
22317,14000US17031831700,37.500000000000000,,17031831700,8317,14000US17031831700
22318,14000US17031831800,39.399999999999999,,17031831800,8318,14000US17031831800
22319,14000US17031831900,34.399999999999999,,17031831900,8319,14000US17031831900
22320,14000US17031832000,33.799999999999997,,17031832000,8320,14000US17031832000
22321,14000US17031832100,42.200000000000003,,17031832100,8321,14000US17031832100
22322,14000US17031832200,36.899999999999999,,17031832200,8322,14000US17031832200
22323,14000US17031832300,32.500000000000000,,17031832300,8323,14000US17031832300
22324,14000US17031832400,40.700000000000003,,17031832400,8324,14000US17031832400
22325,14000US17031832500,37.600000000000001,,17031832500,8325,14000US17031832500
22326,14000US17031832600,35.100000000000001,,17031832600,8326,14000US17031832600
22327,14000US17031832900,30.600000000000001,,17031832900,8329,14000US17031832900
22328,14000US17031833000,33.000000000000000,,17031833000,8330,14000US17031833000
22329,14000US17031833100,35.500000000000000,,17031833100,8331,14000US17031833100
22330,14000US17031833300,25.000000000000000,,17031833300,8333,14000US17031833300
22331,14000US17031833900,35.799999999999997,,17031833900,8339,14000US17031833900
22332,14000US17031834000,48.000000000000000,,17031834000,8340,14000US17031834000
22333,14000US17031834200,63.200000000000003,,17031834200,8342,14000US17031834200
22334,14000US17031834300,49.799999999999997,,17031834300,8343,14000US17031834300
22335,14000US17031834400,33.399999999999999,,17031834400,8344,14000US17031834400
22336,14000US17031834500,51.500000000000000,,17031834500,8345,14000US17031834500
22337,14000US17031834600,34.100000000000001,,17031834600,8346,14000US17031834600
22338,14000US17031834700,0.000000000000000,,17031834700,8347,14000US17031834700
22339,14000US17031834800,53.299999999999997,,17031834800,8348,14000US17031834800
22340,14000US17031834900,0.000000000000000,,17031834900,8349,14000US17031834900
22341,14000US17031835000,36.700000000000003,,17031835000,8350,14000US17031835000
22342,14000US17031835100,40.000000000000000,,17031835100,8351,14000US17031835100
22343,14000US17031835200,49.200000000000003,,17031835200,8352,14000US17031835200
22344,14000US17031835500,34.399999999999999,,17031835500,8355,14000US17031835500
22345,14000US17031835600,0.000000000000000,,17031835600,8356,14000US17031835600
22346,14000US17031835700,0.000000000000000,,17031835700,8357,14000US17031835700
22347,14000US17031835800,27.899999999999999,,17031835800,8358,14000US17031835800
22348,14000US17031835900,38.799999999999997,,17031835900,8359,14000US17031835900
22349,14000US17031836000,36.899999999999999,,17031836000,8360,14000US17031836000
22350,14000US17031836100,28.899999999999999,,17031836100,8361,14000US17031836100
22351,14000US17031836200,21.500000000000000,,17031836200,8362,14000US17031836200
22352,14000US17031836300,49.000000000000000,,17031836300,8363,14000US17031836300
22353,14000US17031836400,62.100000000000001,,17031836400,8364,14000US17031836400
22354,14000US17031836500,47.100000000000001,,17031836500,8365,14000US17031836500
22355,14000US17031836600,28.899999999999999,,17031836600,8366,14000US17031836600
22356,14000US17031836700,44.899999999999999,,17031836700,8367,14000US17031836700
22357,14000US17031836800,0.000000000000000,,17031836800,8368,14000US17031836800
22358,14000US17031836900,42.299999999999997,,17031836900,8369,14000US17031836900
22359,14000US17031837000,30.800000000000001,,17031837000,8370,14000US17031837000
22360,14000US17031837100,31.899999999999999,,17031837100,8371,14000US17031837100
22361,14000US17031837300,36.500000000000000,,17031837300,8373,14000US17031837300
22362,14000US17031837400,43.299999999999997,,17031837400,8374,14000US17031837400
22363,14000US17031837800,48.600000000000001,,17031837800,8378,14000US17031837800
22364,14000US17031838000,29.399999999999999,,17031838000,8380,14000US17031838000
22365,14000US17031838100,34.299999999999997,,17031838100,8381,14000US17031838100
22366,14000US17031838200,31.500000000000000,,17031838200,8382,14000US17031838200
22367,14000US17031838300,36.000000000000000,,17031838300,8383,14000US17031838300
22368,14000US17031838600,23.800000000000001,,17031838600,8386,14000US17031838600
22369,14000US17031838700,31.500000000000000,,17031838700,8387,14000US17031838700
22370,14000US17031838800,45.799999999999997,,17031838800,8388,14000US17031838800
22371,14000US17031839000,30.699999999999999,,17031839000,8390,14000US17031839000
22372,14000US17031839100,25.800000000000001,,17031839100,8391,14000US17031839100
22373,14000US17031839200,32.200000000000003,,17031839200,8392,14000US17031839200
22374,14000US17031839500,26.699999999999999,,17031839500,8395,14000US17031839500
22375,14000US17031839600,37.500000000000000,,17031839600,8396,14000US17031839600
22376,14000US17031839700,47.799999999999997,,17031839700,8397,14000US17031839700
22377,14000US17031839800,49.399999999999999,,17031839800,8398,14000US17031839800
22378,14000US17031839900,47.299999999999997,,17031839900,8399,14000US17031839900
22379,14000US17031840000,39.000000000000000,,17031840000,8400,14000US17031840000
22380,14000US17031840100,39.500000000000000,,17031840100,8401,14000US17031840100
22381,14000US17031840200,46.100000000000001,,17031840200,8402,14000US17031840200
22382,14000US17031840300,40.700000000000003,,17031840300,8403,14000US17031840300
22383,14000US17031840400,47.200000000000003,,17031840400,8404,14000US17031840400
22384,14000US17031840700,39.299999999999997,,17031840700,8407,14000US17031840700
22385,14000US17031840800,40.700000000000003,,17031840800,8408,14000US17031840800
22386,14000US17031841000,35.799999999999997,,17031841000,8410,14000US17031841000
22387,14000US17031841100,51.100000000000001,,17031841100,8411,14000US17031841100
22388,14000US17031841200,37.600000000000001,,17031841200,8412,14000US17031841200
22389,14000US17031841300,43.299999999999997,,17031841300,8413,14000US17031841300
22390,14000US17031841400,0.000000000000000,,17031841400,8414,14000US17031841400
22391,14000US17031841500,28.899999999999999,,17031841500,8415,14000US17031841500
22392,14000US17031841600,0.000000000000000,,17031841600,8416,14000US17031841600
22393,14000US17031841700,55.500000000000000,,17031841700,8417,14000US17031841700
22394,14000US17031841800,0.000000000000000,,17031841800,8418,14000US17031841800
22395,14000US17031841900,31.100000000000001,,17031841900,8419,14000US17031841900
22396,14000US17031842000,23.600000000000001,,17031842000,8420,14000US17031842000
22397,14000US17031842100,44.299999999999997,,17031842100,8421,14000US17031842100
22398,14000US17031842200,34.399999999999999,,17031842200,8422,14000US17031842200
22399,14000US17031842300,40.799999999999997,,17031842300,8423,14000US17031842300
22400,14000US17031842400,48.799999999999997,,17031842400,8424,14000US17031842400
22401,14000US17031842500,0.000000000000000,,17031842500,8425,14000US17031842500
22402,14000US17031842600,39.200000000000003,,17031842600,8426,14000US17031842600
22403,14000US17031842800,41.399999999999999,,17031842800,8428,14000US17031842800
22404,14000US17031842900,28.899999999999999,,17031842900,8429,14000US17031842900
22405,14000US17031843000,0.000000000000000,,17031843000,8430,14000US17031843000
22406,14000US17031843100,41.899999999999999,,17031843100,8431,14000US17031843100
22407,14000US17031843200,36.700000000000003,,17031843200,8432,14000US17031843200
22408,14000US17031843300,42.899999999999999,,17031843300,8433,14000US17031843300
22409,14000US17031843400,43.200000000000003,,17031843400,8434,14000US17031843400
22410,14000US17031843500,40.299999999999997,,17031843500,8435,14000US17031843500
22411,14000US17031843600,44.200000000000003,,17031843600,8436,14000US17031843600
22412,14000US17031843700,35.600000000000001,,17031843700,8437,14000US17031843700
22413,14000US17031843800,36.500000000000000,,17031843800,8438,14000US17031843800
22414,14000US17031843900,44.700000000000003,,17031843900,8439,14000US17031843900
22415,14000US17031980000,0.000000000000000,,17031980000,9800,14000US17031980000
22416,14000US17031980100,0.000000000000000,,17031980100,9801,14000US17031980100
